"mydate","v1","v2","v3","v4","v5","v6","mys"
"2012/01/03(二)","09","19","26","34","38","40","37"
"2011/12/30(五)","12","13","15","28","30","37","03"
"2011/12/27(二)","01","08","23","24","30","32","14"
"2011/12/23(五)","06","17","27","31","40","48","28"
"2011/12/20(二)","05","07","09","26","27","34","08"
"2011/12/16(五)","10","31","35","36","41","44","34"
"2011/12/13(二)","02","23","30","36","44","48","24"
"2011/12/09(五)","10","37","38","39","40","45","18"
"2011/12/06(二)","03","13","14","18","22","38","06"
"2011/12/02(五)","23","27","31","37","39","45","06"
"2011/11/29(二)","01","07","11","14","35","36","10"
"2011/11/25(五)","08","10","27","30","36","43","48"
"2011/11/22(二)","16","21","37","40","41","46","27"
"2011/11/18(五)","10","11","12","15","16","45","19"
"2011/11/15(二)","12","19","21","35","42","46","40"
"2011/11/11(五)","04","19","20","29","32","36","30"
"2011/11/08(二)","02","11","22","35","39","40","36"
"2011/11/04(五)","02","07","08","14","21","38","11"
"2011/11/01(二)","04","07","13","14","21","29","22"
"2011/10/28(五)","05","15","24","27","33","36","01"
"2011/10/25(二)","02","05","24","28","33","44","04"
"2011/10/21(五)","20","33","34","35","41","43","04"
"2011/10/18(二)","04","08","19","32","44","46","21"
"2011/10/14(五)","07","08","21","23","26","39","28"
"2011/10/11(二)","02","06","18","33","34","43","28"
"2011/10/07(五)","01","06","13","16","30","33","03"
"2011/10/04(二)","02","08","15","26","29","49","03"
"2011/09/30(五)","10","11","24","34","44","48","31"
"2011/09/27(二)","03","09","23","26","31","42","41"
"2011/09/23(五)","14","16","23","27","28","44","40"
"2011/09/20(二)","02","25","27","28","34","37","42"
"2011/09/16(五)","15","23","28","30","36","48","45"
"2011/09/13(二)","02","08","11","38","41","48","18"
"2011/09/09(五)","01","08","12","15","36","47","10"
"2011/09/06(二)","02","09","23","29","38","41","08"
"2011/09/02(五)","02","05","22","24","30","35","42"
"2011/08/30(二)","10","12","26","36","37","48","34"
"2011/08/26(五)","10","31","32","33","43","45","30"
"2011/08/23(二)","05","23","29","32","36","42","14"
"2011/08/19(五)","13","18","30","32","41","48","45"
"2011/08/16(二)","26","30","37","38","42","43","32"
"2011/08/12(五)","02","12","14","22","40","45","04"
"2011/08/09(二)","25","27","33","38","40","49","12"
"2011/08/05(五)","03","20","24","25","28","49","30"
"2011/08/02(二)","17","24","27","28","42","45","31"
"2011/07/29(五)","06","19","28","37","38","46","42"
"2011/07/26(二)","02","08","13","29","35","36","14"
"2011/07/22(五)","04","05","06","08","22","38","42"
"2011/07/19(二)","02","17","20","37","47","49","36"
"2011/07/15(五)","17","23","27","30","43","49","31"
"2011/07/12(二)","08","24","31","35","37","41","19"
"2011/07/08(五)","16","18","35","37","43","47","07"
"2011/07/05(二)","01","02","15","18","28","32","26"
"2011/07/01(五)","09","23","25","31","44","49","02"
"2011/06/28(二)","11","13","15","23","27","33","04"
"2011/06/24(五)","11","19","21","27","38","39","24"
"2011/06/21(二)","01","10","13","40","42","46","41"
"2011/06/17(五)","01","02","19","31","47","48","36"
"2011/06/14(二)","05","17","21","31","33","48","25"
"2011/06/10(五)","06","10","19","29","37","41","09"
"2011/06/07(二)","03","08","22","27","31","39","14"
"2011/06/03(五)","08","12","13","15","35","46","30"
"2011/05/31(二)","05","09","15","32","38","43","12"
"2011/05/27(五)","05","10","24","32","43","48","04"
"2011/05/24(二)","01","16","19","24","25","26","21"
"2011/05/20(五)","02","33","34","42","44","47","10"
"2011/05/17(二)","01","03","11","15","26","48","28"
"2011/05/13(五)","16","19","21","29","36","42","10"
"2011/05/10(二)","05","12","25","35","38","42","28"
"2011/05/06(五)","06","22","23","24","36","44","03"
"2011/05/03(二)","10","15","18","24","28","43","35"
"2011/04/29(五)","01","07","16","17","22","23","19"
"2011/04/26(二)","20","37","39","40","41","45","08"
"2011/04/22(五)","04","21","22","26","36","46","41"
"2011/04/19(二)","22","35","37","41","46","47","24"
"2011/04/15(五)","15","28","37","38","42","47","33"
"2011/04/12(二)","04","06","14","24","29","33","45"
"2011/04/08(五)","09","10","23","29","37","38","44"
"2011/04/05(二)","08","10","20","24","28","29","32"
"2011/04/01(五)","14","20","30","32","35","43","33"
"2011/03/29(二)","04","10","12","18","22","40","24"
"2011/03/25(五)","01","18","35","39","43","48","02"
"2011/03/22(二)","06","08","20","24","36","47","27"
"2011/03/18(五)","03","15","23","30","36","37","28"
"2011/03/15(二)","04","19","28","29","30","41","10"
"2011/03/11(五)","05","11","13","21","22","42","25"
"2011/03/08(二)","01","06","24","25","32","47","38"
"2011/03/04(五)","12","16","18","22","23","27","41"
"2011/03/01(二)","03","08","14","27","31","48","23"
"2011/02/25(五)","02","03","20","28","36","44","21"
"2011/02/22(二)","13","15","20","32","35","39","11"
"2011/02/18(五)","14","20","23","26","37","38","33"
"2011/02/15(二)","09","12","15","24","33","35","18"
"2011/02/11(五)","03","04","07","34","36","45","24"
"2011/02/08(二)","05","06","23","31","39","41","16"
"2011/02/04(五)","10","33","41","42","47","49","03"
"2011/02/01(二)","01","06","17","25","40","42","15"
"2011/01/28(五)","03","04","13","18","24","42","47"
"2011/01/25(二)","12","13","17","21","31","39","20"
"2011/01/21(五)","02","32","36","37","39","43","03"
"2011/01/18(二)","15","38","40","42","46","47","17"
"2011/01/14(五)","16","17","20","32","39","45","46"
"2011/01/11(二)","07","10","11","12","14","20","41"
"2011/01/07(五)","11","13","34","35","47","49","20"
"2011/01/04(二)","14","19","23","35","37","47","42"
"2010/12/31(五)","04","09","27","36","38","39","02"
"2010/12/28(二)","02","13","17","27","31","36","18"
"2010/12/24(五)","16","27","39","43","48","49","01"
"2010/12/21(二)","01","12","23","35","38","45","26"
"2010/12/17(五)","09","25","28","30","35","41","12"
"2010/12/14(二)","15","16","17","20","32","41","08"
"2010/12/10(五)","01","17","22","26","29","33","03"
"2010/12/07(二)","21","22","30","37","38","49","34"
"2010/12/03(五)","17","23","33","38","43","48","19"
"2010/11/30(二)","07","08","24","34","36","38","16"
"2010/11/26(五)","18","22","23","35","44","49","26"
"2010/11/23(二)","02","03","26","30","32","48","41"
"2010/11/19(五)","03","06","40","43","44","45","41"
"2010/11/16(二)","02","07","10","12","15","43","22"
"2010/11/12(五)","03","10","23","36","37","39","15"
"2010/11/09(二)","05","07","21","30","31","36","49"
"2010/11/05(五)","05","08","13","16","28","47","46"
"2010/11/02(二)","04","05","21","34","36","39","28"
"2010/10/29(五)","04","13","19","26","27","28","33"
"2010/10/26(二)","03","14","22","35","43","44","26"
"2010/10/22(五)","01","04","08","13","18","49","03"
"2010/10/19(二)","12","21","27","35","36","37","08"
"2010/10/15(五)","01","11","20","28","30","46","10"
"2010/10/12(二)","08","09","10","20","31","40","25"
"2010/10/08(五)","03","11","14","39","41","48","06"
"2010/10/05(二)","14","16","21","32","35","43","49"
"2010/10/01(五)","08","12","23","37","38","48","20"
"2010/09/28(二)","03","04","19","22","32","40","11"
"2010/09/24(五)","02","08","29","36","42","44","22"
"2010/09/21(二)","01","22","35","38","39","45","08"
"2010/09/17(五)","12","13","24","34","35","39","14"
"2010/09/14(二)","01","02","19","22","26","44","03"
"2010/09/10(五)","10","14","18","41","42","49","24"
"2010/09/07(二)","03","04","08","16","41","43","22"
"2010/09/03(五)","05","07","18","20","38","47","37"
"2010/08/31(二)","04","07","20","23","31","43","47"
"2010/08/27(五)","08","14","27","30","42","47","29"
"2010/08/24(二)","06","08","30","45","47","48","29"
"2010/08/20(五)","08","21","28","33","38","44","27"
"2010/08/17(二)","06","14","18","19","20","42","09"
"2010/08/13(五)","02","13","22","30","36","48","09"
"2010/08/10(二)","03","24","25","28","38","40","11"
"2010/08/06(五)","10","19","21","22","28","47","39"
"2010/08/03(二)","03","13","15","25","29","49","09"
"2010/07/30(五)","08","11","12","14","23","36","45"
"2010/07/27(二)","03","15","33","38","44","49","30"
"2010/07/23(五)","08","15","22","42","43","49","07"
"2010/07/20(二)","05","22","23","27","29","43","47"
"2010/07/16(五)","16","17","18","20","32","45","09"
"2010/07/13(二)","02","05","08","15","31","34","12"
"2010/07/09(五)","11","24","25","32","33","35","23"
"2010/07/06(二)","05","11","21","25","43","48","31"
"2010/07/02(五)","07","10","20","23","32","45","17"
"2010/06/29(二)","01","04","11","18","20","48","05"
"2010/06/25(五)","11","24","27","39","46","47","20"
"2010/06/22(二)","09","15","26","28","36","42","40"
"2010/06/18(五)","02","05","15","20","26","48","08"
"2010/06/15(二)","02","04","17","20","27","44","24"
"2010/06/11(五)","01","20","21","27","42","43","26"
"2010/06/08(二)","08","24","25","40","42","46","10"
"2010/06/04(五)","11","15","27","28","37","39","04"
"2010/06/01(二)","02","05","15","28","35","40","01"
"2010/05/28(五)","03","18","19","20","26","43","10"
"2010/05/25(二)","01","20","30","32","34","43","03"
"2010/05/21(五)","04","12","16","27","44","47","39"
"2010/05/18(二)","03","06","14","27","28","33","05"
"2010/05/14(五)","03","06","16","21","28","47","18"
"2010/05/11(二)","11","13","29","33","42","45","02"
"2010/05/07(五)","19","23","28","32","38","49","20"
"2010/05/04(二)","04","15","23","32","34","35","18"
"2010/04/30(五)","08","35","36","37","39","44","20"
"2010/04/27(二)","12","14","16","34","35","48","43"
"2010/04/23(五)","03","04","30","45","47","49","27"
"2010/04/20(二)","02","07","21","23","32","41","42"
"2010/04/16(五)","01","24","30","31","34","40","43"
"2010/04/13(二)","12","14","34","42","46","49","25"
"2010/04/09(五)","04","05","29","36","40","49","26"
"2010/04/06(二)","09","23","27","28","31","41","44"
"2010/04/02(五)","01","06","16","21","41","48","12"
"2010/03/30(二)","16","37","41","46","47","49","14"
"2010/03/26(五)","09","17","19","23","35","36","34"
"2010/03/23(二)","11","22","28","35","37","48","49"
"2010/03/19(五)","05","08","18","22","29","49","47"
"2010/03/16(二)","26","36","37","39","41","46","04"
"2010/03/12(五)","18","19","23","31","35","38","22"
"2010/03/09(二)","05","07","12","14","16","36","04"
"2010/03/05(五)","03","15","21","22","35","38","04"
"2010/03/02(二)","02","03","09","33","34","38","45"
"2010/02/26(五)","05","06","22","32","34","47","01"
"2010/02/23(二)","05","19","23","40","45","48","06"
"2010/02/19(五)","12","14","27","30","37","43","36"
"2010/02/16(二)","05","26","29","36","43","49","12"
"2010/02/12(五)","01","14","23","31","32","40","35"
"2010/02/09(二)","09","13","32","34","35","45","38"
"2010/02/05(五)","01","05","14","19","33","36","16"
"2010/02/02(二)","09","15","18","21","27","41","46"
"2010/01/29(五)","16","18","29","34","44","49","08"
"2010/01/26(二)","25","26","28","33","39","40","10"
"2010/01/22(五)","03","23","24","31","32","46","47"
"2010/01/19(二)","13","24","25","32","35","45","05"
"2010/01/15(五)","04","07","26","41","47","49","03"
"2010/01/12(二)","01","23","34","36","46","48","18"
"2010/01/08(五)","01","08","19","21","43","45","30"
"2010/01/05(二)","11","18","24","32","38","40","47"
"2010/01/01(五)","02","16","20","22","23","27","46"
"2009/12/29(二)","12","21","25","29","42","48","06"
"2009/12/25(五)","09","12","22","30","42","47","27"
"2009/12/22(二)","10","11","14","24","27","47","32"
"2009/12/18(五)","03","16","32","42","43","45","06"
"2009/12/15(二)","04","35","38","43","44","48","37"
"2009/12/11(五)","12","15","20","29","36","48","31"
"2009/12/08(二)","04","16","19","27","32","39","21"
"2009/12/04(五)","02","03","13","19","22","39","21"
"2009/12/01(二)","11","23","27","29","38","49","40"
"2009/11/27(五)","01","05","06","15","19","26","14"
"2009/11/24(二)","02","07","13","23","27","40","04"
"2009/11/20(五)","05","13","15","20","26","31","35"
"2009/11/17(二)","01","04","08","10","34","49","46"
"2009/11/13(五)","13","25","32","33","38","47","26"
"2009/11/10(二)","02","07","22","25","26","42","44"
"2009/11/06(五)","01","02","10","44","45","46","22"
"2009/11/03(二)","05","13","20","26","29","34","30"
"2009/10/30(五)","04","08","12","20","37","39","30"
"2009/10/27(二)","02","12","28","32","42","46","23"
"2009/10/23(五)","05","06","18","19","21","34","10"
"2009/10/20(二)","01","11","12","14","41","46","45"
"2009/10/16(五)","13","15","20","29","30","43","01"
"2009/10/13(二)","05","13","28","40","44","49","43"
"2009/10/09(五)","10","14","17","33","40","41","12"
"2009/10/06(二)","09","14","15","22","26","33","16"
"2009/10/02(五)","09","15","25","28","30","35","22"
"2009/09/29(二)","17","27","32","37","45","47","25"
"2009/09/25(五)","01","09","13","16","33","37","04"
"2009/09/22(二)","03","04","08","12","21","42","48"
"2009/09/18(五)","02","04","08","09","26","38","23"
"2009/09/15(二)","02","04","26","36","43","48","30"
"2009/09/11(五)","10","16","18","31","33","48","07"
"2009/09/08(二)","08","11","12","15","19","20","34"
"2009/09/04(五)","05","28","31","36","40","49","20"
"2009/09/01(二)","07","08","12","19","26","36","09"
"2009/08/28(五)","12","23","39","44","45","48","47"
"2009/08/25(二)","01","07","09","15","21","38","31"
"2009/08/21(五)","11","13","32","37","42","43","20"
"2009/08/18(二)","11","12","18","31","46","47","27"
"2009/08/14(五)","04","08","15","26","39","49","34"
"2009/08/11(二)","03","24","27","28","30","46","42"
"2009/08/07(五)","01","02","15","26","31","49","43"
"2009/08/04(二)","02","21","23","27","44","48","30"
"2009/07/31(五)","04","07","09","10","24","42","41"
"2009/07/28(二)","02","10","13","15","25","49","04"
"2009/07/24(五)","01","03","07","22","40","47","15"
"2009/07/21(二)","05","17","27","28","39","48","44"
"2009/07/17(五)","09","11","13","16","38","42","06"
"2009/07/14(二)","04","05","15","37","41","44","08"
"2009/07/10(五)","03","08","21","26","30","46","11"
"2009/07/07(二)","02","25","31","37","39","47","35"
"2009/07/03(五)","17","19","32","40","41","47","37"
"2009/06/30(二)","04","07","09","21","26","34","28"
"2009/06/26(五)","06","12","33","38","43","45","49"
"2009/06/23(二)","06","21","22","29","43","49","48"
"2009/06/19(五)","02","12","19","23","40","42","09"
"2009/06/16(二)","03","05","08","10","25","30","15"
"2009/06/12(五)","12","13","32","41","43","44","21"
"2009/06/09(二)","26","27","35","36","44","49","42"
"2009/06/05(五)","06","23","27","42","44","49","15"
"2009/06/02(二)","11","12","20","28","34","46","41"
"2009/05/29(五)","21","29","30","34","36","45","49"
"2009/05/26(二)","03","08","33","39","41","48","32"
"2009/05/22(五)","01","02","16","18","32","40","15"
"2009/05/19(二)","11","31","32","38","46","48","42"
"2009/05/15(五)","05","07","14","15","18","45","11"
"2009/05/12(二)","01","03","20","26","39","44","30"
"2009/05/08(五)","03","15","19","22","24","31","05"
"2009/05/05(二)","12","15","37","42","45","47","29"
"2009/05/01(五)","03","05","21","26","38","43","32"
"2009/04/28(二)","05","18","29","30","39","43","26"
"2009/04/24(五)","13","20","21","24","42","49","43"
"2009/04/21(二)","11","16","23","27","36","39","35"
"2009/04/17(五)","16","18","21","22","24","38","34"
"2009/04/14(二)","02","08","20","23","45","48","43"
"2009/04/10(五)","08","09","25","36","40","44","17"
"2009/04/07(二)","03","12","24","31","43","46","42"
"2009/04/03(五)","06","33","36","42","44","45","48"
"2009/03/31(二)","13","16","23","25","31","47","36"
"2009/03/27(五)","01","02","18","28","34","40","25"
"2009/03/24(二)","02","07","18","21","25","29","32"
"2009/03/20(五)","02","07","09","11","18","31","05"
"2009/03/17(二)","01","05","18","23","29","35","27"
"2009/03/13(五)","09","24","32","45","46","47","33"
"2009/03/10(二)","09","13","26","28","36","38","46"
"2009/03/06(五)","06","13","21","26","31","32","30"
"2009/03/03(二)","07","14","26","28","34","45","09"
"2009/02/27(五)","13","17","19","26","34","36","02"
"2009/02/24(二)","04","11","23","25","38","46","17"
"2009/02/20(五)","01","13","24","34","40","49","37"
"2009/02/17(二)","05","16","21","22","36","43","28"
"2009/02/13(五)","02","03","07","24","42","45","10"
"2009/02/10(二)","09","12","18","30","46","48","42"
"2009/02/06(五)","04","07","10","21","27","32","37"
"2009/02/03(二)","03","10","14","23","42","43","34"
"2009/01/30(五)","02","05","10","23","39","41","48"
"2009/01/27(二)","13","14","27","32","35","38","48"
"2009/01/23(五)","10","11","21","28","38","40","29"
"2009/01/20(二)","07","21","22","23","40","43","34"
"2009/01/16(五)","08","24","25","26","33","40","13"
"2009/01/13(二)","04","11","18","33","47","48","30"
"2009/01/09(五)","04","15","27","30","37","45","19"
"2009/01/06(二)","04","15","20","21","29","33","16"
"2009/01/02(五)","02","06","23","26","35","38","11"
"2008/12/30(二)","03","09","25","26","36","39","35"
"2008/12/26(五)","08","15","18","33","37","40","32"
"2008/12/23(二)","02","07","23","25","39","45","22"
"2008/12/19(五)","03","10","15","30","38","45","41"
"2008/12/16(二)","14","25","26","35","39","40","37"
"2008/12/12(五)","02","28","34","36","39","42","24"
"2008/12/08(一)","01","05","06","16","26","41","48"
"2008/12/05(五)","02","03","08","31","40","44","45"
"2008/12/02(二)","07","21","29","30","37","49","36"
"2008/11/28(五)","01","05","07","16","17","41","20"
"2008/11/25(二)","04","15","26","39","46","49","11"
"2008/11/21(五)","16","17","21","28","30","37","09"
"2008/11/18(二)","14","17","20","29","34","39","07"
"2008/11/14(五)","07","15","23","35","36","43","08"
"2008/11/11(二)","11","13","33","34","39","45","15"
"2008/11/07(五)","15","25","30","33","40","46","18"
"2008/11/04(二)","11","13","19","20","32","40","09"
"2008/10/31(五)","01","03","09","11","19","47","40"
"2008/10/28(二)","02","07","12","14","36","41","35"
"2008/10/24(五)","05","06","08","09","14","49","03"
"2008/10/21(二)","02","04","07","08","18","30","33"
"2008/10/17(五)","05","11","15","19","28","36","46"
"2008/10/14(二)","08","28","30","43","44","46","12"
"2008/10/10(五)","13","14","20","24","41","47","06"
"2008/10/07(二)","01","20","28","29","33","34","40"
"2008/10/03(五)","18","19","37","41","45","48","09"
"2008/09/30(二)","01","07","09","13","22","27","34"
"2008/09/26(五)","15","29","30","36","41","42","39"
"2008/09/23(二)","02","09","20","22","29","35","38"
"2008/09/19(五)","02","13","23","28","35","48","18"
"2008/09/16(二)","02","25","31","32","44","46","07"
"2008/09/12(五)","01","09","16","18","34","37","12"
"2008/09/09(二)","10","23","27","28","35","46","02"
"2008/09/05(五)","02","03","14","22","32","33","24"
"2008/09/02(二)","02","03","10","21","25","34","47"
"2008/08/29(五)","02","24","25","26","28","46","49"
"2008/08/26(二)","02","04","06","18","23","24","32"
"2008/08/22(五)","04","05","08","26","31","37","10"
"2008/08/19(二)","02","16","25","35","39","43","26"
"2008/08/14(四)","08","14","23","24","43","44","04"
"2008/08/12(二)","16","22","24","33","43","49","45"
"2008/08/08(五)","08","16","20","33","35","49","24"
"2008/08/05(二)","05","10","29","41","44","45","06"
"2008/08/01(五)","07","11","18","22","37","38","30"
"2008/07/29(二)","16","39","41","42","43","45","14"
"2008/07/25(五)","07","19","25","29","35","43","01"
"2008/07/22(二)","01","17","25","29","30","33","47"
"2008/07/18(五)","04","06","09","15","20","38","27"
"2008/07/15(二)","06","16","21","36","37","45","40"
"2008/07/11(五)","07","21","22","23","34","36","11"
"2008/07/08(二)","14","23","32","33","36","42","03"
"2008/07/04(五)","06","10","17","21","43","49","33"
"2008/07/01(二)","15","20","24","35","43","48","09"
"2008/06/27(五)","01","02","09","10","38","41","31"
"2008/06/24(二)","02","07","08","20","33","43","04"
"2008/06/20(五)","03","20","21","24","28","39","23"
"2008/06/17(二)","01","07","15","32","40","41","09"
"2008/06/13(五)","07","08","20","21","31","39","06"
"2008/06/10(二)","14","19","20","22","34","39","37"
"2008/06/06(五)","01","20","22","31","40","42","38"
"2008/06/03(二)","01","20","24","27","29","31","04"
"2008/05/30(五)","08","11","12","20","32","42","30"
"2008/05/27(二)","04","07","15","24","41","49","30"
"2008/05/23(五)","02","10","11","29","37","44","13"
"2008/05/20(二)","08","14","17","42","45","47","39"
"2008/05/16(五)","03","07","21","22","26","40","41"
"2008/05/13(二)","11","31","37","38","41","47","18"
"2008/05/09(五)","15","17","23","36","43","48","21"
"2008/05/06(二)","09","10","15","23","46","48","38"
"2008/05/02(五)","11","13","14","33","39","45","41"
"2008/04/29(二)","02","03","11","32","35","42","18"
"2008/04/25(五)","04","15","20","45","47","48","34"
"2008/04/22(二)","10","15","31","36","44","49","07"
"2008/04/18(五)","04","13","25","35","38","43","30"
"2008/04/15(二)","13","20","32","33","43","47","28"
"2008/04/11(五)","05","06","23","25","28","42","43"
"2008/04/08(二)","11","23","29","32","37","39","31"
"2008/04/04(五)","13","23","28","30","38","44","26"
"2008/04/01(二)","08","16","24","25","32","33","12"
"2008/03/28(五)","01","08","09","12","19","26","49"
"2008/03/25(二)","02","03","05","13","33","49","10"
"2008/03/21(五)","11","14","27","32","34","49","28"
"2008/03/18(二)","01","09","27","33","38","49","31"
"2008/03/14(五)","03","21","30","34","44","49","13"
"2008/03/11(二)","07","08","21","30","36","44","04"
"2008/03/07(五)","12","25","28","40","41","42","29"
"2008/03/04(二)","01","15","22","25","38","47","16"
"2008/02/29(五)","01","07","09","10","18","27","43"
"2008/02/26(二)","06","16","33","37","40","47","28"
"2008/02/22(五)","01","03","07","12","30","43","22"
"2008/02/19(二)","16","22","26","31","39","43","09"
"2008/02/15(五)","01","22","31","41","42","46","36"
"2008/02/12(二)","05","12","19","22","25","27","29"
"2008/02/08(五)","01","03","06","07","15","27","39"
"2008/02/05(二)","17","29","30","33","35","42","10"
"2008/02/01(五)","01","02","06","18","20","38","29"
"2008/01/29(二)","21","34","38","41","42","49","25"
"2008/01/25(五)","01","04","15","20","24","40","32"
"2008/01/22(二)","09","13","14","26","30","37","05"
"2008/01/18(五)","06","08","18","25","26","36","13"
"2008/01/15(二)","05","08","10","31","32","41","11"
"2008/01/11(五)","03","07","08","27","37","49","48"
"2008/01/08(二)","03","07","12","17","28","44","36"
"2008/01/04(五)","05","13","29","31","39","40","33"
"2008/01/01(二)","13","18","27","43","47","48","21"
"2007/12/28(五)","10","12","16","18","22","29","30"
"2007/12/25(二)","05","06","09","18","31","37","32"
"2007/12/21(五)","15","19","20","22","28","44","42"
"2007/12/18(二)","04","07","13","19","23","49","17"
"2007/12/14(五)","01","17","26","27","34","39","13"
"2007/12/11(二)","10","15","16","20","27","43","19"
"2007/12/07(五)","08","10","17","28","32","34","42"
"2007/12/04(二)","01","16","31","38","43","44","42"
"2007/11/30(五)","08","15","16","19","30","45","44"
"2007/11/27(二)","08","12","16","34","36","47","33"
"2007/11/23(五)","01","22","23","43","46","49","33"
"2007/11/20(二)","01","16","17","20","22","42","29"
"2007/11/16(五)","16","20","22","39","42","46","38"
"2007/11/13(二)","03","05","16","17","32","37","24"
"2007/11/09(五)","01","02","06","12","18","24","25"
"2007/11/06(二)","01","10","27","40","43","44","02"
"2007/11/02(五)","04","10","28","44","45","48","39"
"2007/10/30(二)","01","04","09","17","19","41","07"
"2007/10/26(五)","03","11","13","16","21","36","26"
"2007/10/23(二)","10","25","29","34","47","49","17"
"2007/10/19(五)","15","17","22","28","36","46","24"
"2007/10/16(二)","05","07","11","18","38","40","31"
"2007/10/12(五)","09","20","23","26","28","37","44"
"2007/10/09(二)","09","36","38","40","46","47","13"
"2007/10/05(五)","03","10","19","26","29","48","18"
"2007/10/02(二)","03","04","08","09","24","49","23"
"2007/09/28(五)","08","09","16","17","19","30","45"
"2007/09/25(二)","08","10","12","28","38","42","33"
"2007/09/21(五)","01","16","24","31","35","39","21"
"2007/09/18(二)","20","25","29","31","37","46","49"
"2007/09/14(五)","02","15","22","27","45","48","32"
"2007/09/11(二)","03","14","18","22","28","36","47"
"2007/09/07(五)","03","05","22","32","42","49","28"
"2007/09/04(二)","09","17","18","21","42","48","07"
"2007/08/31(五)","23","31","35","40","41","44","21"
"2007/08/28(二)","02","11","22","29","34","39","45"
"2007/08/24(五)","04","06","07","12","25","47","09"
"2007/08/21(二)","16","24","25","38","42","46","06"
"2007/08/17(五)","02","12","31","35","43","47","40"
"2007/08/14(二)","02","05","12","25","26","38","06"
"2007/08/10(五)","11","22","27","29","35","40","48"
"2007/08/07(二)","01","05","18","25","35","41","14"
"2007/08/03(五)","02","12","15","27","38","40","35"
"2007/07/31(二)","01","06","07","25","39","41","05"
"2007/07/27(五)","13","21","32","39","42","46","36"
"2007/07/24(二)","01","07","12","22","29","31","04"
"2007/07/20(五)","02","05","10","19","23","25","11"
"2007/07/17(二)","15","29","37","39","48","49","46"
"2007/07/13(五)","05","10","13","18","34","35","15"
"2007/07/10(二)","02","29","34","40","44","45","01"
"2007/07/06(五)","09","12","23","36","44","48","26"
"2007/07/03(二)","01","05","09","21","24","49","35"
"2007/06/29(五)","09","23","26","28","29","44","31"
"2007/06/26(二)","18","24","37","38","43","47","02"
"2007/06/22(五)","13","32","35","39","41","42","01"
"2007/06/19(二)","20","28","33","41","43","45","10"
"2007/06/15(五)","11","17","28","34","36","46","26"
"2007/06/12(二)","03","05","20","38","39","44","43"
"2007/06/08(五)","01","02","11","26","28","46","16"
"2007/06/05(二)","01","16","23","25","36","47","21"
"2007/06/01(五)","07","08","11","25","34","43","16"
"2007/05/29(二)","10","15","18","43","45","48","11"
"2007/05/25(五)","02","11","13","25","34","36","38"
"2007/05/22(二)","01","18","30","32","41","48","24"
"2007/05/18(五)","11","12","27","41","43","46","36"
"2007/05/15(二)","13","31","35","40","47","48","39"
"2007/05/11(五)","10","13","21","26","29","47","49"
"2007/05/08(二)","01","16","27","28","41","46","38"
"2007/05/04(五)","06","22","34","38","40","44","15"
"2007/05/01(二)","21","24","28","34","45","49","46"
"2007/04/27(五)","09","10","29","32","38","42","37"
"2007/04/24(二)","08","20","22","25","38","40","41"
"2007/04/20(五)","09","15","16","19","44","49","37"
"2007/04/17(二)","08","31","40","44","45","48","06"
"2007/04/13(五)","05","15","23","28","31","33","49"
"2007/04/10(二)","02","04","06","20","42","47","39"
"2007/04/06(五)","10","18","22","34","35","37","41"
"2007/04/03(二)","04","10","39","43","45","49","33"
"2007/03/30(五)","14","31","33","40","45","46","49"
"2007/03/27(二)","04","11","21","39","42","43","10"
"2007/03/23(五)","05","06","17","19","20","32","18"
"2007/03/20(二)","14","15","25","37","47","49","13"
"2007/03/16(五)","28","35","36","38","43","49","47"
"2007/03/13(二)","04","13","22","24","26","41","28"
"2007/03/09(五)","12","14","20","21","23","31","45"
"2007/03/06(二)","02","15","16","31","33","46","40"
"2007/03/02(五)","12","15","24","32","39","49","06"
"2007/02/27(二)","06","22","36","39","48","49","28"
"2007/02/23(五)","05","13","25","30","39","48","36"
"2007/02/20(二)","01","13","19","33","38","45","36"
"2007/02/16(五)","18","19","27","34","44","48","37"
"2007/02/13(二)","02","08","25","39","43","46","13"
"2007/02/09(五)","07","28","30","41","45","48","44"
"2007/02/06(二)","12","16","26","32","41","48","01"
"2007/02/02(五)","07","08","10","12","47","48","38"
"2007/01/30(二)","06","18","26","39","42","45","14"
"2007/01/26(五)","08","13","18","26","34","36","17"
"2007/01/23(二)","06","07","15","31","36","44","29"
"2007/01/19(五)","06","26","27","44","45","46","02"
"2007/01/16(二)","13","28","33","38","43","48","04"
"2007/01/12(五)","10","16","26","28","31","33","44"
"2007/01/09(二)","26","28","35","39","44","45","18"
"2007/01/05(五)","12","19","23","42","44","48","33"
"2007/01/02(二)","13","21","23","27","31","49","19"
"2006/12/28(四)","01","04","07","08","25","31","33"
"2006/12/26(二)","06","13","24","31","32","49","03"
"2006/12/21(四)","16","32","42","45","46","49","03"
"2006/12/19(二)","12","19","30","32","34","36","37"
"2006/12/14(四)","02","04","08","27","33","48","14"
"2006/12/12(二)","16","18","37","38","45","46","10"
"2006/12/07(四)","05","27","28","30","35","42","37"
"2006/12/05(二)","14","26","28","35","41","45","33"
"2006/11/30(四)","03","06","07","14","16","43","17"
"2006/11/28(二)","14","19","31","37","42","45","11"
"2006/11/23(四)","01","23","34","37","43","45","09"
"2006/11/21(二)","06","07","11","19","47","48","17"
"2006/11/16(四)","02","17","28","29","38","49","16"
"2006/11/14(二)","05","17","29","34","38","47","26"
